t_s,rep,state,elapsed_s,cmd_wz,opt_dyaw_deg,imu_yaw_deg,kf_dyaw_deg,kf_err_deg,event
94.503,6,DONE,53.498,0.0000,58.39,0.00,143.21,84.82,
94.552,6,DONE,53.547,0.0000,58.32,0.00,143.21,84.89,
94.602,6,DONE,53.597,0.0000,58.36,0.00,143.21,84.85,
94.652,6,DONE,53.647,0.0000,58.36,0.00,143.21,84.85,
94.702,6,DONE,53.697,0.0000,58.36,0.00,143.21,84.85,
94.753,6,DONE,53.748,0.0000,58.34,0.00,143.21,84.87,
94.802,6,DONE,53.797,0.0000,58.37,0.00,143.21,84.83,
94.852,6,DONE,53.847,0.0000,58.32,0.00,143.21,84.88,
94.903,6,DONE,53.897,0.0000,58.39,0.00,143.21,84.82,
94.953,6,DONE,53.947,0.0000,58.37,0.00,143.21,84.84,
95.002,6,DONE,53.997,0.0000,58.37,0.00,143.21,84.84,
95.052,6,DONE,54.047,0.0000,58.37,0.00,143.21,84.84,
95.102,6,DONE,54.097,0.0000,58.32,0.00,143.21,84.88,
95.152,6,DONE,54.147,0.0000,58.32,0.00,143.21,84.89,
95.202,6,DONE,54.197,0.0000,58.38,0.00,143.21,84.83,
95.252,6,DONE,54.247,0.0000,58.33,0.00,143.21,84.88,
95.302,6,DONE,54.297,0.0000,58.36,0.00,143.21,84.85,
95.352,6,DONE,54.347,0.0000,58.36,0.00,143.21,84.85,
95.402,6,DONE,54.397,0.0000,58.36,0.00,143.21,84.85,
95.453,6,DONE,54.448,0.0000,58.36,0.00,143.21,84.85,
95.502,6,DONE,54.497,0.0000,58.39,0.00,143.21,84.81,
95.552,6,DONE,54.547,0.0000,58.32,0.00,143.21,84.88,
95.602,6,DONE,54.597,0.0000,58.40,0.00,143.21,84.81,
95.652,6,DONE,54.647,0.0000,58.38,0.00,143.21,84.83,
95.702,6,DONE,54.697,0.0000,58.38,0.00,143.21,84.83,
95.752,6,DONE,54.747,0.0000,58.38,0.00,143.21,84.83,
95.803,6,DONE,54.797,0.0000,58.34,0.00,143.21,84.86,
95.853,6,DONE,54.848,0.0000,58.36,0.00,143.21,84.85,
95.902,6,DONE,54.897,0.0000,58.38,0.00,143.21,84.83,
95.953,6,DONE,54.947,0.0000,58.33,0.00,143.21,84.88,
96.002,6,DONE,54.997,0.0000,58.35,0.00,143.21,84.86,
96.052,6,DONE,55.047,0.0000,58.35,0.00,143.21,84.86,
96.102,6,DONE,55.097,0.0000,58.35,0.00,143.21,84.86,
96.152,6,DONE,55.147,0.0000,58.33,0.00,143.21,84.88,
96.202,6,DONE,55.197,0.0000,58.38,0.00,143.21,84.83,
96.253,6,DONE,55.248,0.0000,58.32,0.00,143.21,84.88,
96.302,6,DONE,55.297,0.0000,58.38,0.00,143.21,84.83,
96.352,6,DONE,55.347,0.0000,58.34,0.00,143.21,84.87,
96.403,6,DONE,55.397,0.0000,58.34,0.00,143.21,84.87,
96.452,6,DONE,55.447,0.0000,58.34,0.00,143.21,84.87,
96.503,6,DONE,55.498,0.0000,58.34,0.00,143.21,84.86,
96.552,6,DONE,55.547,0.0000,58.35,0.00,143.21,84.86,
96.602,6,DONE,55.597,0.0000,58.38,0.00,143.21,84.82,
96.654,6,DONE,55.648,0.0000,58.33,0.00,143.21,84.88,
96.702,6,DONE,55.697,0.0000,58.34,0.00,143.21,84.87,
96.752,6,DONE,55.747,0.0000,58.34,0.00,143.21,84.87,
96.802,6,DONE,55.797,0.0000,58.34,0.00,143.21,84.87,
96.854,6,DONE,55.848,0.0000,58.38,0.00,143.21,84.83,
96.902,6,DONE,55.897,0.0000,58.38,0.00,143.21,84.82,
96.952,6,DONE,55.947,0.0000,58.36,0.00,143.21,84.84,
97.002,6,DONE,55.997,0.0000,58.38,0.00,143.21,84.82,
97.052,6,DONE,56.047,0.0000,58.34,0.00,143.21,84.87,
97.102,6,DONE,56.097,0.0000,58.34,0.00,143.21,84.87,
97.152,6,DONE,56.147,0.0000,58.34,0.00,143.21,84.87,
97.203,6,DONE,56.197,0.0000,58.37,0.00,143.21,84.84,
97.252,6,DONE,56.247,0.0000,58.33,0.00,143.21,84.88,
97.304,6,DONE,56.298,0.0000,58.39,0.00,143.21,84.82,
97.353,6,DONE,56.348,0.0000,58.35,0.00,143.21,84.85,
97.402,6,DONE,56.397,0.0000,58.34,0.00,143.21,84.87,
97.453,6,DONE,56.448,0.0000,58.34,0.00,143.21,84.87,
97.503,6,DONE,56.497,0.0000,58.34,0.00,143.21,84.87,
97.554,6,DONE,56.549,0.0000,58.37,0.00,143.21,84.84,
97.604,6,DONE,56.598,0.0000,58.38,0.00,143.21,84.83,
97.653,6,DONE,56.648,0.0000,58.33,0.00,143.21,84.88,
97.702,6,DONE,56.697,0.0000,58.38,0.00,143.21,84.82,
97.752,6,DONE,56.747,0.0000,58.35,0.00,143.21,84.85,
97.804,6,DONE,56.798,0.0000,58.35,0.00,143.21,84.85,
97.852,6,DONE,56.847,0.0000,58.35,0.00,143.21,84.85,
97.902,6,DONE,56.897,0.0000,58.36,0.00,143.21,84.85,
97.952,6,DONE,56.947,0.0000,58.35,0.00,143.21,84.86,
98.002,6,DONE,56.997,0.0000,58.36,0.00,143.21,84.84,
98.052,6,DONE,57.047,0.0000,58.36,0.00,143.21,84.84,
98.103,6,DONE,57.097,0.0000,58.36,0.00,143.21,84.85,
98.152,6,DONE,57.147,0.0000,58.36,0.00,143.21,84.85,
98.203,6,DONE,57.197,0.0000,58.36,0.00,143.21,84.85,
98.253,6,DONE,57.247,0.0000,58.35,0.00,143.21,84.86,
